Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Premises Baited,Number of Premises with Garbage,Number of Premises with Rats,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
06/21/2015,Completed,06/25/2015,15-02869277,Rodent Baiting/Rat Complaint,0,1,1,Dispatch Crew,"Area inspected, no cause and no baiting",5461 S EVERETT AVE,60615,1188973.89072111,1869069.56559407,5,2,41,41.795787759687634,-87.58255157701346,"(41.795787759688, -87.582551577013)"
06/21/2015,Completed,07/09/2015,15-02871319,Rodent Baiting/Rat Complaint,3,10,3,Dispatch Crew,Inspected and baited,4129 W CERMAK RD,60623,1149113.10132372,1889055.6708995,22,10,29,41.851494742796845,-87.728207628452,"(41.851494742797, -87.728207628452)"
06/21/2015,Completed,06/26/2015,15-02872916,Rodent Baiting/Rat Complaint,4,1,1,Dispatch Crew,Inspected and baited,3418 W 82ND PL,60652,1155032.96281997,1849680.52009443,18,8,70,41.74332723872974,-87.7075322435686,"(41.74332723873, -87.707532243569)"
06/21/2015,Completed - Dup,07/02/2015,15-02881425,Rodent Baiting/Rat Complaint,,,,,,4522 N TROY ST,60625,1154567.42019548,1929874.07150074,33,17,14,41.96339684040416,-87.70709507852588,"(41.963396840404, -87.707095078526)"
06/21/2015,Completed,07/01/2015,15-02869709,Rodent Baiting/Rat Complaint,2,6,2,Dispatch Crew,Inspected and baited,2009 N CALIFORNIA AVE,60647,1157379.46978256,1913272.24056594,1,14,22,41.91778343783603,-87.697209053327,"(41.917783437836, -87.697209053327)"
06/21/2015,Completed,06/30/2015,15-02887059,Rodent Baiting/Rat Complaint,0,2,2,Dispatch Crew,"Area inspected, no cause and no baiting",2318 W MEDILL AVE,60647,1160514.34968758,1915621.30120561,32,14,22,41.92416504077874,-87.68562617841027,"(41.924165040779, -87.68562617841)"
06/21/2015,Completed,06/29/2015,15-02881595,Rodent Baiting/Rat Complaint,5,3,5,Dispatch Crew,Inspected and baited,5745 N CAMPBELL AVE,60659,1158623.59146863,1938069.94773033,40,20,2,41.98580440412366,-87.69195627037571,"(41.985804404124, -87.691956270376)"
06/21/2015,Completed,06/29/2015,15-02884909,Rodent Baiting/Rat Complaint,3,5,3,Dispatch Crew,Inspected and baited,4641 S VINCENNES AVE,60653,1180399.43471122,1874261.58102191,3,2,38,41.81023629000301,-87.61383476932372,"(41.810236290003, -87.613834769324)"
06/21/2015,Completed,06/25/2015,15-02882254,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",8525 S YATES BLVD,60617,1193649.27441029,1848914.98319405,7,4,46,41.74036878890238,-87.56606635652622,"(41.740368788902, -87.566066356526)"
06/21/2015,Completed,07/09/2015,15-02884617,Rodent Baiting/Rat Complaint,2,5,2,Dispatch Crew,Inspected and baited,4838 W 50TH ST,60638,1144831.18971519,1871037.08837191,22,8,56,41.8021308485669,-87.74437682303699,"(41.802130848567, -87.744376823037)"
06/21/2015,Completed,06/26/2015,15-02870210,Rodent Baiting/Rat Complaint,2,3,2,Dispatch Crew,Inspected and baited,825 W FLETCHER ST,60657,1170152.33439954,1921104.34990677,44,19,6,41.939005547639816,-87.65005191033372,"(41.93900554764, -87.650051910334)"
06/21/2015,Completed,07/02/2015,15-02885078,Rodent Baiting/Rat Complaint,2,5,3,Dispatch Crew,Inspected and baited,3632 S EMERALD AVE,60609,1171896.25498009,1880792.99269384,11,9,60,41.8283502317527,-87.64483122578154,"(41.828350231753, -87.644831225782)"
06/21/2015,Completed,07/08/2015,15-02882454,Rodent Baiting/Rat Complaint,7,9,8,Dispatch Crew,Inspected and baited,2317 N MAPLEWOOD AVE,60647,1158926.8611681,1915457.10000577,1,14,22,41.92374721692351,-87.69146378049065,"(41.923747216924, -87.691463780491)"
06/21/2015,Completed,07/01/2015,15-02881021,Rodent Baiting/Rat Complaint,0,5,0,Dispatch Crew,Inspected and baited,1114 S HOMAN AVE,60624,1153870.81691988,1895023.31070041,24,11,29,41.86777729269667,-87.7105866723425,"(41.867777292697, -87.710586672342)"
06/21/2015,Completed,06/25/2015,15-02880634,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",2309 E 79TH ST,60649,1192998.62472995,1853040.26867466,7,4,46,41.751704817039595,-87.5683158416263,"(41.75170481704, -87.568315841626)"
06/21/2015,Completed,07/21/2015,15-02887273,Rodent Baiting/Rat Complaint,3,8,5,Dispatch Crew,Inspected and baited,6643 N FRANCISCO AVE,60645,1155796.99291239,1943933.95948318,50,24,2,42.001953126249624,-87.70219342985956,"(42.00195312625, -87.70219342986)"
06/21/2015,Completed,06/24/2015,15-02868392,Rodent Baiting/Rat Complaint,,,,Dispatch Crew,"Area inspected, no cause and no baiting",5320 W HENDERSON ST,60641,1140306.27222349,1921758.52871229,30,16,15,41.94140107440747,-87.75972878821398,"(41.941401074407, -87.759728788214)"
06/21/2015,Completed,06/26/2015,15-02883372,Rodent Baiting/Rat Complaint,0,3,1,Dispatch Crew,"Area inspected, no cause and no baiting",4840 N RIDGEWAY AVE,60625,1150515.92007223,1931903.13697259,35,17,14,41.969045022040426,-87.72193793081881,"(41.96904502204, -87.721937930819)"
06/21/2015,Completed,06/24/2015,15-02882471,Rodent Baiting/Rat Complaint,4,7,1,Dispatch Crew,Inspected and baited,935 N HOYNE AVE,60622,1162230.87080923,1906333.28009884,2,12,24,41.898642292454,-87.67957911105577,"(41.898642292454, -87.679579111056)"
06/21/2015,Completed,06/30/2015,15-02870080,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,4300 W IRVING PARK RD,60641,1146884.57061155,1926234.23668214,45,17,16,41.953559455784315,-87.73543591556208,"(41.953559455784, -87.735435915562)"
06/22/2015,Completed,07/01/2015,15-02897880,Rodent Baiting/Rat Complaint,2,4,0,Dispatch Crew,Inspected and baited,3222 N NEVA AVE,60634,1127869.77337666,1920591.69812836,29,16,17,41.93841841240375,-87.80546516438594,"(41.938418412404, -87.805465164386)"
06/22/2015,Completed,07/02/2015,15-02904100,Rodent Baiting/Rat Complaint,1,0,1,Dispatch Crew,Inspected and baited,7736 S DREXEL AVE,60619,1183572.92803243,1853903.55660907,8,6,69,41.75429856075578,-87.60282930302262,"(41.754298560756, -87.602829303023)"
06/22/2015,Completed,06/29/2015,15-02898195,Rodent Baiting/Rat Complaint,2,2,3,Dispatch Crew,Inspected and baited,5205 W CARMEN AVE,60630,1140743.26809065,1933422.13849456,45,16,11,41.97339903539103,-87.75783473955842,"(41.973399035391, -87.757834739558)"
06/22/2015,Completed,06/30/2015,15-02910518,Rodent Baiting/Rat Complaint,6,2,3,Dispatch Crew,Inspected and baited,6548 N FAIRFIELD AVE,60645,1156806.32980452,1943333.23517323,50,24,2,42.00028423907405,-87.69849657603689,"(42.000284239074, -87.698496576037)"
06/22/2015,Completed - Dup,07/01/2015,15-02898668,Rodent Baiting/Rat Complaint,,,,,,2163 N TALMAN AVE,60647,1158325.83116913,1914594.95057958,1,14,22,41.921393739093816,-87.6936958284838,"(41.921393739094, -87.693695828484)"
06/22/2015,Completed - Dup,06/25/2015,15-02897919,Rodent Baiting/Rat Complaint,,,,,,5514 S NEW ENGLAND AVE,60638,1131322.42227925,1867203.96781589,23,8,56,41.79185538259843,-87.79400831467552,"(41.791855382598, -87.794008314676)"
06/22/2015,Completed,07/02/2015,15-02897550,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,7159 W HIGGINS AVE,60656,1127554.17180317,1936094.554874,41,16,10,41.980965305100476,-87.80627464735599,"(41.9809653051, -87.806274647356)"
06/22/2015,Completed,06/30/2015,15-02907149,Rodent Baiting/Rat Complaint,3,12,3,Dispatch Crew,Inspected and baited,5755 S MELVINA AVE,60638,1136035.97399446,1865740.75778873,13,8,56,41.7877576279342,-87.77675889389157,"(41.787757627934, -87.776758893892)"
06/22/2015,Completed,06/30/2015,15-02910577,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,Completed,6448 N FAIRFIELD AVE,60645,1156823.41737106,1942670.69209798,50,24,2,41.998465846835764,-87.69845178669642,"(41.998465846836, -87.698451786696)"
06/22/2015,Completed,07/06/2015,15-02897691,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,6643 S MOZART ST,60629,1158521.99909123,1860460.13160765,17,8,66,41.77283780735854,-87.69445477945577,"(41.772837807359, -87.694454779456)"
06/22/2015,Completed,06/24/2015,15-02890242,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",5513 N CLARK ST,60640,1165014.13310315,1936756.03030012,48,20,77,41.982065248726194,-87.66848973613048,"(41.982065248726, -87.66848973613)"
06/22/2015,Completed,06/25/2015,15-02898654,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,248 E 35TH ST,60616,1178584.74270328,1881839.95452417,4,2,35,41.831073461802845,-87.62026008412973,"(41.831073461803, -87.62026008413)"
06/22/2015,Completed,07/09/2015,15-02901717,Rodent Baiting/Rat Complaint,2,7,2,Dispatch Crew,Inspected and baited,4958 S LA CROSSE AVE,60638,1144862.78971519,1871313.38837191,22,8,56,41.80288846510836,-87.74425398627653,"(41.802888465108, -87.744253986277)"
06/22/2015,Completed,07/08/2015,15-02905136,Rodent Baiting/Rat Complaint,5,8,10,Dispatch Crew,Inspected and baited,5234 S CARPENTER ST,60609,1170202.08331295,1870099.81707998,20,9,61,41.799044148844764,-87.65135831579923,"(41.799044148845, -87.651358315799)"
06/22/2015,Completed,07/08/2015,15-02895566,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,4828 N KILDARE AVE,60630,1146842.98978452,1931742.24809818,39,17,14,41.96867466079956,-87.73544749214032,"(41.9686746608, -87.73544749214)"
06/22/2015,Completed,07/01/2015,15-02909315,Rodent Baiting/Rat Complaint,2,8,4,Dispatch Crew,Inspected and baited,2116 W CRYSTAL ST,60622,1162068.22099392,1908310.44520563,2,14,24,41.904071185170864,-87.6801212191134,"(41.904071185171, -87.680121219113)"
06/22/2015,Completed,06/30/2015,15-02902986,Rodent Baiting/Rat Complaint,5,8,5,Dispatch Crew,Inspected and baited,11138 S INDIANA AVE,60628,1179554.65641731,1831149.64161638,9,5,49,41.69195161813621,-87.6182475121618,"(41.691951618136, -87.618247512162)"
06/22/2015,Completed - Dup,07/17/2015,15-02900103,Rodent Baiting/Rat Complaint,,,,,,3939 W BERTEAU AVE,60618,1149262.28429538,1927619.5226839,39,17,16,41.95731493322458,-87.72665908822407,"(41.957314933225, -87.726659088224)"
06/22/2015,Completed,06/24/2015,15-02900903,Rodent Baiting/Rat Complaint,2,0,1,Dispatch Crew,Inspected and baited,2643 W COYLE AVE,60645,1157462.33163211,1946016.02893329,50,24,2,42.00763255080644,-87.69600981470846,"(42.007632550806, -87.696009814708)"
06/22/2015,Completed,06/25/2015,15-02896358,Rodent Baiting/Rat Complaint,4,3,4,Dispatch Crew,Inspected and baited,2142 N HUDSON AVE,60614,1172930.31997972,1914527.80943337,43,18,7,41.92089804021126,-87.64003762261741,"(41.920898040211, -87.640037622617)"
06/22/2015,Completed,06/25/2015,15-02897563,Rodent Baiting/Rat Complaint,0,4,0,Dispatch Crew,"Area inspected, no cause and no baiting",11032 S GREEN ST,60643,1172616.23019339,1831684.39910341,34,22,75,41.69357433187023,-87.6436342906066,"(41.69357433187, -87.643634290607)"
06/22/2015,Completed,06/30/2015,15-02906770,Rodent Baiting/Rat Complaint,3,5,5,Dispatch Crew,Inspected and baited,2632 N SPAULDING AVE,60647,1153630.23392697,1917304.75797907,35,14,22,41.92892448571578,-87.71087641637816,"(41.928924485716, -87.710876416378)"
06/22/2015,Completed - Dup,06/30/2015,15-02900280,Rodent Baiting/Rat Complaint,,,,,,6658 N WASHTENAW AVE,60645,1157119.34539546,1944072.32969242,50,24,2,42.00230596861494,-87.69732485959766,"(42.002305968615, -87.697324859598)"
06/22/2015,Completed,06/29/2015,15-02905131,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",937 N HAMLIN AVE,60651,1150881.33777732,1905986.06729059,27,11,23,41.89791926397893,-87.7212746134635,"(41.897919263979, -87.721274613463)"
06/22/2015,Completed - Dup,06/23/2015,15-02894284,Rodent Baiting/Rat Complaint,,,,,,6734 N MOZART ST,60645,1156115.68382618,1944547.52816736,50,24,2,42.003630330722274,-87.70100432988075,"(42.003630330722, -87.701004329881)"
06/22/2015,Completed - Dup,06/26/2015,15-02897870,Rodent Baiting/Rat Complaint,,,,,,918 S BISHOP ST,60607,1166853.65628065,1896033.41638135,28,12,28,41.87028076989234,-87.66289548994006,"(41.870280769892, -87.66289548994)"
06/22/2015,Completed,06/26/2015,15-02910785,Rodent Baiting/Rat Complaint,6,2,0,Dispatch Crew,Inspected and baited,5717 W HIGGINS AVE,60630,1137043.21998173,1932659.37622983,45,16,11,41.97137334818809,-87.77145929510098,"(41.971373348188, -87.771459295101)"
06/22/2015,Completed,06/30/2015,15-02902303,Rodent Baiting/Rat Complaint,3,5,4,Dispatch Crew,Inspected and baited,3003 S PULASKI RD,60623,1150184.04446637,1884388.66067322,22,10,30,41.83866709600902,-87.72439842527379,"(41.838667096009, -87.724398425274)"
06/22/2015,Completed,06/24/2015,15-02896736,Rodent Baiting/Rat Complaint,0,8,0,Dispatch Crew,"Area inspected, no cause and no baiting",3671 N ELSTON AVE,60618,1153591.42992938,1924251.00987636,33,17,16,41.94798629898346,-87.71083365698084,"(41.947986298983, -87.710833656981)"
06/22/2015,Completed,06/25/2015,15-02891016,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,7118 W 64TH PL,60638,1130063.05013166,1860935.05446911,23,8,64,41.77467386463925,-87.79876923713017,"(41.774673864639, -87.79876923713)"
06/22/2015,Completed,06/24/2015,15-02893824,Rodent Baiting/Rat Complaint,2,6,2,Dispatch Crew,Inspected and baited,2237 W MARQUETTE RD,60636,1162490.31308965,1860184.34189981,16,8,66,41.77199918699061,-87.67991558213912,"(41.771999186991, -87.679915582139)"
06/22/2015,Completed,07/06/2015,15-02896040,Rodent Baiting/Rat Complaint,0,1,0,Dispatch Crew,Inspected and baited,6939 S ARTESIAN AVE,60629,1161239.75779867,1858571.32527742,17,8,66,41.76759882058704,-87.6845443574352,"(41.767598820587, -87.684544357435)"
06/22/2015,Completed,07/08/2015,15-02897447,Rodent Baiting/Rat Complaint,2,3,0,Dispatch Crew,Inspected and baited,2952 S PARNELL AVE,60616,1173105.96208564,1885343.61279388,11,9,60,41.84081083744783,-87.64025823250259,"(41.840810837448, -87.640258232503)"
06/22/2015,Completed,07/17/2015,15-02904151,Rodent Baiting/Rat Complaint,6,3,7,Dispatch Crew,Inspected and baited,5416 N CHRISTIANA AVE,60625,1153074.58318276,1935793.56938017,39,17,13,41.97967010922561,-87.71242602500342,"(41.979670109226, -87.712426025003)"
06/22/2015,Completed,06/25/2015,15-02902403,Rodent Baiting/Rat Complaint,15,3,7,Dispatch Crew,Inspected and baited,1300 N HARDING AVE,60651,1149811.9822955,1908358.14402517,26,25,23,41.90444934884145,-87.72514051517899,"(41.904449348841, -87.725140515179)"
06/22/2015,Completed,06/30/2015,15-02895036,Rodent Baiting/Rat Complaint,1,0,0,Dispatch Crew,Inspected and baited,2426 W PRATT BLVD,60645,1158807.06001748,1945072.38382383,50,24,2,42.00501558156435,-87.69108831828841,"(42.005015581564, -87.691088318288)"
06/22/2015,Completed,06/26/2015,15-02890740,Rodent Baiting/Rat Complaint,5,5,2,Dispatch Crew,Inspected and baited,6203 W CORNELIA AVE,60634,1134412.18479523,1922625.29081038,36,16,17,41.943885747425945,-87.78137174776258,"(41.943885747426, -87.781371747763)"
06/22/2015,Completed,07/02/2015,15-02904355,Rodent Baiting/Rat Complaint,2,2,2,Dispatch Crew,Inspected and baited,6679 W SCHREIBER AVE,60631,1130576.70440258,1942399.72479537,41,16,10,41.998215698003165,-87.7950127799852,"(41.998215698003, -87.795012779985)"
06/22/2015,Completed,07/02/2015,15-02906053,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,Inspected and baited,5300 W BELLE PLAINE AVE,60641,1140288.10723177,1926748.86009363,38,16,15,41.95509535308152,-87.75967279139766,"(41.955095353082, -87.759672791398)"
06/22/2015,Completed,06/26/2015,15-02895815,Rodent Baiting/Rat Complaint,5,8,5,Dispatch Crew,Inspected and baited,918 S BISHOP ST,60607,1166853.65628065,1896033.41638135,28,12,28,41.87028076989234,-87.66289548994006,"(41.870280769892, -87.66289548994)"
06/22/2015,Completed,07/01/2015,15-02897881,Rodent Baiting/Rat Complaint,,5,0,Dispatch Crew,Inspected and baited,1933 N FRANCISCO AVE,60647,1156822.39688735,1912712.54793001,1,14,22,41.91625891708342,-87.69927097103951,"(41.916258917083, -87.69927097104)"
06/22/2015,Completed,06/30/2015,15-02903481,Rodent Baiting/Rat Complaint,0,3,2,Dispatch Crew,"Area inspected, no cause and no baiting",1905 W WELLINGTON AVE,60657,1163119.34088148,1919938.32569443,32,19,5,41.93595682576869,-87.67593276651614,"(41.935956825769, -87.675932766516)"
06/22/2015,Completed,07/02/2015,15-02893679,Rodent Baiting/Rat Complaint,4,3,4,Dispatch Crew,Inspected and baited,3448 W MARQUETTE RD,60629,1154561.12987875,1859972.48167588,23,8,66,41.77157944586059,-87.70898740350974,"(41.771579445861, -87.70898740351)"
06/22/2015,Completed,06/25/2015,15-02895616,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",1838 W WARNER AVE,60613,1163285.95998684,1927588.34997182,47,19,5,41.95694538720351,-87.67510452350693,"(41.956945387204, -87.675104523507)"
06/22/2015,Completed,06/29/2015,15-02903854,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",5855 N TALMAN AVE,60659,1157610.0451215,1938785.46953195,40,20,2,41.98778859456109,-87.69566445636751,"(41.987788594561, -87.695664456368)"
06/22/2015,Completed,06/25/2015,15-02896669,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",4229 N DAMEN AVE,60618,1162252.19000431,1928203.84996739,47,19,5,41.958656075566765,-87.67888767580922,"(41.958656075567, -87.678887675809)"
06/22/2015,Completed,06/29/2015,15-02902010,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",5859 N TALMAN AVE,60659,1157609.1451215,1938812.26953195,40,20,2,41.98786215332459,-87.69566703270624,"(41.987862153325, -87.695667032706)"
06/22/2015,Completed,06/26/2015,15-02904915,Rodent Baiting/Rat Complaint,4,1,0,Dispatch Crew,Inspected and baited,5544 N LINDER AVE,60630,1138523.39660445,1936520.66349114,45,16,11,41.981942279878055,-87.76592237717435,"(41.981942279878, -87.765922377174)"
06/22/2015,Completed,07/08/2015,15-02898166,Rodent Baiting/Rat Complaint,3,4,2,Dispatch Crew,Inspected and baited,2943 N RACINE AVE,60657,1167779.10870381,1919782.47009993,44,19,6,41.93542982173854,-87.65881230594456,"(41.935429821739, -87.658812305945)"
06/22/2015,Completed,06/29/2015,15-02906599,Rodent Baiting/Rat Complaint,4,6,4,Dispatch Crew,Inspected and baited,1319 N BELL AVE,60622,1161165.68000526,1908734.5594932,1,14,24,41.90525379850763,-87.68342467824002,"(41.905253798508, -87.68342467824)"
06/22/2015,Completed,06/24/2015,15-02896725,Rodent Baiting/Rat Complaint,0,8,0,Dispatch Crew,"Area inspected, no cause and no baiting",3675 N ELSTON AVE,60618,1153563.55972343,1924276.20769286,33,17,16,41.948055998981694,-87.71093542952525,"(41.948055998982, -87.710935429525)"
06/22/2015,Completed,07/02/2015,15-02907193,Rodent Baiting/Rat Complaint,1,2,1,Dispatch Crew,Inspected and baited,6251 W CUYLER AVE,60634,1133957.53878019,1926264.49930031,38,16,15,41.95388014274754,-87.78295695240361,"(41.953880142748, -87.782956952404)"
06/22/2015,Completed,06/29/2015,15-02905348,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",900 S DAMEN AVE,60612,1163190.2857167,1895976.29809432,27,12,28,41.87020175931626,-87.676346468792,"(41.870201759316, -87.676346468792)"
06/22/2015,Completed,07/02/2015,15-02905805,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Inspected and baited,1452 E 72ND PL,60619,1187144.16279223,1857212.39571039,8,3,43,41.7632943655921,-87.58963721313297,"(41.763294365592, -87.589637213133)"
06/22/2015,Completed,07/28/2015,15-02896470,Rodent Baiting/Rat Complaint,5,5,1,Dispatch Crew,Inspected and baited,6239 N ARTESIAN AVE,60659,1158854.46341261,1941347.48929158,50,24,2,41.99479336263376,-87.6910167213363,"(41.994793362634, -87.691016721336)"
06/22/2015,Completed,07/06/2015,15-02896986,Rodent Baiting/Rat Complaint,4,0,1,Dispatch Crew,Inspected and baited,2751 W 18TH ST,60608,1158214.41682041,1891274.06523366,24,10,29,41.85740140103022,-87.69474288429487,"(41.85740140103, -87.694742884295)"
06/22/2015,Completed,06/29/2015,15-02899109,Rodent Baiting/Rat Complaint,0,2,0,Dispatch Crew,"Area inspected, no cause and no baiting",7146 S MORGAN ST,60621,1170879.21383097,1857437.60280923,6,7,68,41.76428278370683,-87.64924454824592,"(41.764282783707, -87.649244548246)"
06/22/2015,Completed,06/29/2015,15-02901977,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",815 N MONTICELLO AVE,60651,1151903.18082798,1905193.92840215,27,11,23,41.89572549091981,-87.7175423412512,"(41.89572549092, -87.717542341251)"
06/22/2015,Completed,06/24/2015,15-02890243,Rodent Baiting/Rat Complaint,3,7,3,Dispatch Crew,Inspected and baited,1459 W GREGORY ST,60640,1165392.22347802,1936945.00011109,48,20,77,41.98257572624452,-87.667093819073,"(41.982575726245, -87.667093819073)"
06/22/2015,Completed,07/01/2015,15-02900684,Rodent Baiting/Rat Complaint,2,8,2,Dispatch Crew,Inspected and baited,5513 W CORTEZ ST,60651,1139254.44182895,1906454.49220726,37,15,25,41.89942435377465,-87.76396819448296,"(41.899424353775, -87.763968194483)"
06/22/2015,Completed,06/25/2015,15-02905344,Rodent Baiting/Rat Complaint,0,7,0,Dispatch Crew,"Area inspected, no cause and no baiting",10400 S GREEN ST,60643,1172485.16911987,1835878.11751794,34,22,73,41.70508541765886,-87.64399124210753,"(41.705085417659, -87.643991242108)"
06/22/2015,Completed,06/29/2015,15-02911615,Rodent Baiting/Rat Complaint,2,0,2,Dispatch Crew,Inspected and baited,2923 W FLOURNOY ST,60612,1156986.28741728,1896894.37448324,28,11,27,41.872849094032084,-87.6990984370441,"(41.872849094032, -87.699098437044)"
06/22/2015,Completed,06/26/2015,15-02904935,Rodent Baiting/Rat Complaint,4,1,0,Dispatch Crew,Inspected and baited,5501 N LUNA AVE,60630,1138189.64091994,1936229.17800175,45,16,11,41.981148479962876,-87.76715694434711,"(41.981148479963, -87.767156944347)"
06/22/2015,Completed,07/01/2015,15-02904372,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,Inspected and baited,21 W BURTON PL,60610,1175808.63112478,1910385.89990457,2,18,8,41.90946812706117,-87.6295870614344,"(41.909468127061, -87.629587061434)"
06/22/2015,Completed,07/02/2015,15-02904671,Rodent Baiting/Rat Complaint,2,4,6,Dispatch Crew,Inspected and baited,5327 W NEWPORT AVE,60641,1140239.27707605,1922422.31660599,30,16,15,41.9432238035496,-87.75995870638084,"(41.94322380355, -87.759958706381)"
06/22/2015,Completed,06/24/2015,15-02892531,Rodent Baiting/Rat Complaint,3,0,4,Dispatch Crew,Inspected and baited,1837 N HARDING AVE,60647,1149755.31997337,1911976.41847445,26,25,20,41.91437934686598,-87.72525442966942,"(41.914379346866, -87.725254429669)"
06/22/2015,Completed,07/02/2015,15-02905128,Rodent Baiting/Rat Complaint,0,3,2,Dispatch Crew,Inspected and baited,3848 S UNION AVE,60609,1172266.94770041,1879367.38999703,11,9,60,41.82443008609882,-87.64351319034455,"(41.824430086099, -87.643513190345)"
06/22/2015,Completed,06/29/2015,15-02904427,Rodent Baiting/Rat Complaint,0,4,3,Dispatch Crew,"Area inspected, no cause and no baiting",7708 S PRAIRIE AVE,60619,1179369.62821083,1853963.00942921,6,6,69,41.75455861078414,-87.6182311113925,"(41.754558610784, -87.618231111392)"
06/22/2015,Completed,06/25/2015,15-02900937,Rodent Baiting/Rat Complaint,0,0,0,Dispatch Crew,"Area inspected, no cause and no baiting",6854 S DORCHESTER AVE,60637,1186720.60617091,1859848.78220851,5,3,43,41.77053888416543,-87.59110622496654,"(41.770538884165, -87.591106224967)"
06/22/2015,Completed,06/30/2015,15-02904119,Rodent Baiting/Rat Complaint,3,7,3,Dispatch Crew,Inspected and baited,11000 S CENTRAL PARK AVE,60655,1154315.57533275,1831423.17098854,19,22,74,41.693240056947815,-87.71064465676535,"(41.693240056948, -87.710644656765)"
06/22/2015,Completed,06/29/2015,15-02901742,Rodent Baiting/Rat Complaint,3,2,3,Dispatch Crew,Inspected and baited,2420 W SUPERIOR ST,60612,1160135.05987293,1904925.12131294,26,12,24,41.89482175417656,-87.68731585288876,"(41.894821754177, -87.687315852889)"
06/22/2015,Completed,07/17/2015,15-02896475,Rodent Baiting/Rat Complaint,2,3,6,Dispatch Crew,Inspected and baited,3939 W BERTEAU AVE,60618,1149262.28429538,1927619.5226839,39,17,16,41.95731493322458,-87.72665908822407,"(41.957314933225, -87.726659088224)"
06/22/2015,Completed,06/30/2015,15-02894369,Rodent Baiting/Rat Complaint,1,0,4,Dispatch Crew,Inspected and baited,2041 W MONTROSE AVE,60618,1161776.25010428,1929213.39508999,47,19,5,41.96143627774224,-87.68060914272554,"(41.961436277742, -87.680609142726)"
06/22/2015,Completed,06/25/2015,15-02898625,Rodent Baiting/Rat Complaint,2,3,8,Dispatch Crew,Inspected and baited,3938 W POTOMAC AVE,60651,1149759.1822955,1908357.34402517,26,25,23,41.904448180643065,-87.72533448654177,"(41.904448180643, -87.725334486542)"
06/22/2015,Completed,06/24/2015,15-02896090,Rodent Baiting/Rat Complaint,0,3,0,Dispatch Crew,"Area inspected, no cause and no baiting",4437 N WHIPPLE ST,60625,1155248.98658386,1929331.66141777,33,17,14,41.96189473780579,-87.70460381318185,"(41.961894737806, -87.704603813182)"
06/22/2015,Completed,07/02/2015,15-02896421,Rodent Baiting/Rat Complaint,0,6,3,Dispatch Crew,Inspected and baited,5200 W CORNELIA AVE,60641,1141078.82346884,1922774.78549789,30,16,15,41.94417556045636,-87.75686419750518,"(41.944175560456, -87.756864197505)"
06/22/2015,Completed,06/30/2015,15-02894237,Rodent Baiting/Rat Complaint,0,3,1,Dispatch Crew,"Area inspected, no cause and no baiting",2117 W SCHOOL ST,60618,1161585.90013379,1921894.41723043,32,19,5,41.94135658661805,-87.68151362484528,"(41.941356586618, -87.681513624845)"
06/22/2015,Completed,06/30/2015,15-02902021,Rodent Baiting/Rat Complaint,1,11,5,Dispatch Crew,Inspected and baited,5526 S KOLIN AVE,60629,1148304.83669659,1867606.1969021,13,8,62,41.7926499334763,-87.73172541206279,"(41.792649933476, -87.731725412063)"
06/22/2015,Completed,07/02/2015,15-02892499,Rodent Baiting/Rat Complaint,0,6,0,Dispatch Crew,Inspected and baited,4319 N AUSTIN AVE,60634,1135573.97109616,1928096.17221855,38,16,15,41.95887779598661,-87.77697094506776,"(41.958877795987, -87.776970945068)"
